founder_name;company_name;last_funding_type;gender
Victor Shtrom;Augmented Radar Imaging;seed;male
George Fang;Encarte;pre_seed;male
John Ling;Encarte;pre_seed;male
Brian Joseff;Bedrock;seed;male
Mustafa Bayramoglu;PreFlight;seed;male
Patrick Johnson;PreFlight;seed;male
James Sulinski;Federacy;seed;male
WIlliam Sulinski;Federacy;seed;male
Adam Sandler;Bensen AI;seed;male
David Xiao;Bensen AI;seed;male
Piotr Grudzień;Incentivai;seed;male
Babar Khan;Tajir;series_a;male
Ismail Khan;Tajir;series_a;male
Shuqi Yao;Woody Library;series_a;female
Gordon Lithgow;Gerostate Alpha;seed;male
Mark Lucanic;Gerostate Alpha;seed;male
Simon Melov;Gerostate Alpha;seed;male
Joel Karacozoff;Balto;seed;male
Nicky Montana;Balto;seed;female
Spencer Cassidy;Balto;seed;male
Peter Hizalev;Tensil;seed;male
Tom Alcorn;Tensil;seed;male
Ye Xia;Maitian.ai;pre_seed;male
Abhishek Bhargava;Vectordash;pre_seed;male
Arbaz Khatib;Vectordash;pre_seed;male
Sharif Shameem;Vectordash;pre_seed;male
Anurag Bhatt;SprintAI;seed;male
Raphael Rouvinov;Playbook;seed;male
Emil Sjölander;Visly;pre_seed;male
Gaurav Maken;Mylk Guys;seed;male
Jinesh Shah;Mylk Guys;seed;male
Quentin Rousseau;Mylk Guys;seed;male
Fandi Peng;Taobotics;pre_seed;male
Mark Nie;Taobotics;pre_seed;male
Wenke Ma;Taobotics;pre_seed;female
Zhikang Wang;Taobotics;pre_seed;male
Jesse Unruh;CaseGuide;seed;male
Robert Gaal;Quest;pre_seed;male
Richard Kreger;Pepper;pre_seed;male
Alec Fong;Paneau;seed;male
Nader Khalil;Paneau;seed;male
Alex Yakovlev;CoinBundle;seed;male
Anna Kazlauskas;Iambiq;seed;female
Rosa Lin;Iambiq;seed;female
Antony Bello;á la couch;seed;male
Chen-Chen Huo;á la couch;seed;female
Ahmed Sabry;NowPay;seed;male
Mostafa Ashour;NowPay;seed;male
Adam Simmons;Ultralight;pre_seed;male
Bridget Vaughan;Voyage Biomedical;pre_seed;female
Justin Olshavsky;Voyage Biomedical;pre_seed;male
Robert Schultz;Voyage Biomedical;pre_seed;male
John Li;Cloud Workout;seed;male
Michael Zhao;Cloud Workout;seed;male
Anthony Mastrorio;DevFlight;pre_seed;male
Victor Bordo;DevFlight;pre_seed;male
Adam Michalski;Partnered;seed;male
Tim Sherwood;Partnered;seed;male
Andrew Tjang;Cognition IP;seed;male
Bryant Lee;Cognition IP;seed;male
Aleksey Hahunov;Dbrain;pre_seed;male
Dima Dewinn;Dbrain;pre_seed;male
Dmitry Matskevich;Dbrain;pre_seed;male
Ivan Harshunou;Dbrain;pre_seed;male
Michael Rendy;PlayingViral;seed;male
Steven Wongsoredjo;PlayingViral;seed;male
Jay Patel;Midtype;seed;male
Nilkanth Patel;Midtype;seed;male
Elizabeth Iorns;Perception Biosystems;seed;female
Omid Karkouti;Perception Biosystems;seed;male
Daniel Mogilny;StratumAI;seed;male
Farzi Yusufali;StratumAI;seed;female
Gabriel Ascanio;Wing It;pre_seed;male
Luis De Pombo;Wing It;pre_seed;male
Michael Shalyt;Evo.Do;pre_seed;male
Nataly Bendersky Shalem;Evo.Do;pre_seed;female
Manav Kohli;Tydo;seed;male
Scott Sonneborn;Tydo;seed;male
Andrew Fleischer;Hypnos;seed;male
James Sinka;Hypnos;seed;male
George Simons;SoloSuit;seed;male
Scott Erickson;SoloSuit;seed;male
Bill Zhou;Pengram;pre_seed;male
Will Huang;Pengram;pre_seed;male
Francis Larson;Ascen;seed;male
Alvin Yap;Airship;pre_seed;male
George Li;Airship;pre_seed;male
Rishab Hegde;Trestle;pre_seed;male
Andrew Kim;Datamode;pre_seed;male
Vaughn Koch;Datamode;pre_seed;male
Asher King-Abramson;Demand Curve;seed;male
Julian Shapiro;Demand Curve;seed;male
Justin Setzer;Demand Curve;seed;male
Neal O'Grady;Demand Curve;seed;male
Muralidharan Venkatasubramanian;Wingman;seed;male
Shruti Kapoor;Wingman;seed;female
Srikar Yekollu;Wingman;seed;male
Anton Bernstein;Highrise;seed;male
Jimmy Xu;Highrise;seed;male
Aleksey Hahunov;Handl;seed;male
Alexey Tsishevski;Handl;seed;male
Dmitry Matskevich;Handl;seed;male
Matthew DiMarcantonio;Pearl;seed;male
Sergey Fayfer;Sayana;seed;male
Rohan Relan;Miru;seed;male
Catherine Zeng;Lambda Tea;seed;female
Daniel DeCovnick;Observant AI;seed;male
Dave Schukin;Observant AI;seed;male
Matthew Morley;Savvy;seed;male
Benjamin Ades-Aron;MICSI;seed;male
Gregory Lemberskiy;MICSI;seed;male
Rameez Remsudeen;Inokyo;seed;male
Tony Francis;Inokyo;seed;male
Saharnaz Safari;SpaceRyde;seed;female
Sohrab Haghighat;SpaceRyde;seed;male
Aidan Cunniffe;Optic;seed;male
Alejandro Vidal Rodriguez;Axis;seed;male
Mishaal Al Gergawi;Axis;seed;female
Ben Adida;VotingWorks;seed;male
Matt Pasternack;VotingWorks;seed;male
Angela Essien;Allpro Technologies;pre_seed;female
Henry Chibuzo;Allpro Technologies;pre_seed;male
David Ott;Synkrino Biotherapeutics;seed;male
Jason Barbour;Synkrino Biotherapeutics;seed;male
Daniel Woelfel;OneGraph;seed;male
Sean Grove;OneGraph;seed;male
Dhaivat Pandya;JetLenses;seed;male
Dallin Palmer;Shift Health;pre_seed;male
Lance Hydrick;Shift Health;pre_seed;male
Lance Rodela;Shift Health;pre_seed;male
Adena Bauer;Eleventh;pre_seed;female
Calvin LeGassick;Eleventh;pre_seed;male
Jesse Chand;Eleventh;pre_seed;male
Stephen Chen;Eleventh;pre_seed;male
Andrew Chen;Send Reality;seed;male
Adam Montgomery;Necto;seed;male
Benjamin Huang;Necto;seed;male
Matt Velker;Emptor;seed;male
Vignesh Venkataraman;Emptor;seed;male
Marlon Castillo;DailyDoctor;seed;male
Vijay Rajasekhar;DailyDoctor;seed;male
Trey Griffith;Xkit;seed;male
Brendan Mahony;Toybox;seed;male
Jono Kolnik;Toybox;seed;male
Danil Gontovnik;Heyday Health;seed;male
Maxim Abramchuck;Heyday Health;seed;male
Vasili Shynkarenka;Heyday Health;seed;male
Rishab Hegde;Comradery;seed;male
Dan Siroker;Mind Emulation Foundation;seed;male
Alex Rose;Let’s Do This;series_b;male
Neil Lock;Let’s Do This;series_b;male
Sam Browne;Let’s Do This;series_b;male
Christophe Pasquier;Slite;series_a;male
Charles Duffy;Plexus Immersive Corp;seed;male
Eugene Nadyrshin;Plexus Immersive Corp;seed;male
Francescu Santoni;Arrow_2;pre_seed;male
Jean Patry;Arrow_2;pre_seed;female
Gabriel Cano;Pronto;seed;male
Miguel Martinez Cano;Pronto;seed;male
Nydia Cano;Pronto;seed;female
Jean-Francois Olivier;Tough Commerce;seed;male
Jordan Latourelle;Tough Commerce;seed;male
Matt Drozdzynski;Plane;seed;male
Matt Pelc;Plane;seed;male
Staszek Kolarzowski;Plane;seed;male
Pamela Pérez Osorio;Covela;seed;female
Victor Garrido;Covela;seed;male
Alex Sismanis;Ben;pre_seed;male
Miguel Kudry;Ben;pre_seed;male
Mikey Murphy;Boostly;series_a;male
Shane Murphy;Boostly;series_a;male
Berk Ozer;SenpAI.GG;seed;male
Olcay Yilmazcoban;SenpAI.GG;seed;male
Emmanuel Oquendo;BrainHi;seed;male
Israel Figueroa Fontánez;BrainHi;seed;male
Aaron Chou;ShopWith;seed;male
Lewis Chung;ShopWith;seed;male
Melody Kim;ShopWith;seed;female
Ire Aderinokun;Buycoins;seed;female
Timi Ajiboye;Buycoins;seed;female
Tomiwa Lasebikan;Buycoins;seed;male
Chris Grouchy;Convictional;series_b;male
Roger Kirkness;Convictional;series_b;male
Mustafa Sakalsiz;Viaopt;pre_seed;male
Yusuf Umac;Viaopt;pre_seed;male
Mitra Raman;Buttermilk;seed;female
Maksim Abramchuk;Invocable;seed;male
Maxim Abramchuck;Invocable;seed;male
Vasili Shynkarenka;Invocable;seed;male
Colton Dillion;Hedgehog;seed;male
Taylor Culbertson;Hedgehog;seed;female
Arthur Schmunk;Datree;seed;male
Eyar Zilberman;Datree;seed;male
Shimon Tolts;Datree;seed;male
Alison Johnston;Ever Loved;seed;female
Eric Zarowny;Ever Loved;seed;male
Ahmed Elsamadisi;Narrator;series_a;male
Cedric Dussud;Narrator;series_a;male
Matthew Star;Narrator;series_a;male
Michael Nason;Narrator;series_a;male
Brendan Wood;Passiv;seed;male
Kenrick Vaz;Stacker;series_a;male
Louis Barclay;Stacker;series_a;male
Michael Skelly;Stacker;series_a;male
Neil Coutinho;Stacker;series_a;male
Sam Davyson;Stacker;series_a;male
Alexis Rovner;64x Bio;series_a;male
David Thompson;64x Bio;series_a;male
Jeffrey Way;64x Bio;series_a;male
Pamela Silver;64x Bio;series_a;female
Chandan Lodha;CoinTracker;series_a;male
Jon Lerner;CoinTracker;series_a;male
Ivan Tsarynny;Feroot Security;seed;male
Vitaliy Lim;Feroot Security;seed;male
Chloe Alpert;Medinas Health;seed;female
Jesse Avshalomov;Medinas Health;seed;male
Romy Seth;Medinas Health;seed;female
Tim Growney;Medinas Health;seed;male
Angel Poon;CSPA;seed;male
Derek Wang;CSPA;seed;male
James Lin;CSPA;seed;male
James Zhang;Polly;series_a;male
Ranidu Lankage;Polly;series_a;male
Vicc Alexander;Polly;series_a;male
Abdelhamid El Bably;Altius Analytics Labs;pre_seed;male
Benjamin Lee;Altius Analytics Labs;pre_seed;male
Roman Teslyuk;EARTH AI;series_b;male
Richard Ma;Quantstamp;series_a;male
Steven Stewart;Quantstamp;series_a;male
David Setyadi Gunawan;EdenFarm Indonesia;series_b;male
Febrianto Gamal;EdenFarm Indonesia;series_b;male
Ramavito Mountaino;EdenFarm Indonesia;series_b;male
Marlon Misra;Piccolo;pre_seed;male
Neil Raina;Piccolo;pre_seed;male
Alex Pareto;Demeanor.co;seed;male
Drake Rehfeld;Demeanor.co;seed;male
Jackson Berry;Demeanor.co;seed;male
Zachary Denham;Demeanor.co;seed;male
Carlos Eugenio Sánchez Rabiella;Flinto;seed;male
Tiago Sada;Flinto;seed;male
Daniel Cho;Stipop (YC S21);seed;male
Tony Park;Stipop (YC S21);seed;male
Drew Taylor;Acorn Biolabs;series_a;male
Patrick Pumputis;Acorn Biolabs;series_a;male
Andrew Antoš;Klarity;series_b;male
Nischal Nadhamuni;Klarity;series_b;male
Conor Burke;Inscribe;series_b;male
Ronan Burke;Inscribe;series_b;male
Chen-Ping Yu;Phiar Technologies;series_a;male
James Briscoe;Phiar Technologies;series_a;male
Xinyu Li;Phiar Technologies;series_a;female
Anand Krishna;LotusPay;seed;male
Atma Krishna;LotusPay;seed;male
Daniel Martinho Corbishley;Aura Vision;seed;male
Jaime Lomeli-Rodriguez;Aura Vision;seed;male
Lauren Dachille;Nimble;seed;female
Rebecca Odim;Nimble;seed;female
Lyal Avery;PullRequest;series_a;male
Patrick Barsallo;PullRequest;series_a;male
Tyler Mann;PullRequest;series_a;male
Zach Redler;PullRequest;series_a;male
Rahil Sondhi;PopSQL;series_a;male
Deepak Chhugani;The Lobby;seed;male
Jeffrey Zhao;And Comfort;seed;male
Karine Hsu;And Comfort;seed;female
Brandon Busuito;CoVerified;seed;male
Frank Albanese;CoVerified;seed;male
Trey Villafane;CoVerified;seed;male
Zoya Ajani;CoVerified;seed;female
Abdallah Nofal;Breadfast;series_a;male
Mostafa Amin;Breadfast;series_a;male
Muhammad S. Habib;Breadfast;series_a;male
Anand Thaker;Pulse_2;series_a;male
Mayank Mehta;Pulse_2;series_a;male
James Burkhardt;Cloosiv;seed;male
Tim Griffin;Cloosiv;seed;male
Alexandre De Brebisson;Lyrebird;seed;male
Jose Sotelo;Lyrebird;seed;male
Kundan Kumar;Lyrebird;seed;male
Hans Nyvold Kjellby;SafetyWing;series_b;male
Sarah Beyahte Sandnes;SafetyWing;series_b;female
Sondre Rasch;SafetyWing;series_b;male
Chris Hull;Proof;seed;male
Dave Rogenmoser;Proof;seed;male
John Philip Morgan;Proof;seed;male
Dekel Valtzer;Avo;series_b;male
Gabrielle Chou;Allure Systems;seed;female
Jeremy Chamoux;Allure Systems;seed;male
Aaron Bylund;Soon;pre_seed;male
Michael Shattuck;Soon;pre_seed;male
Benjamin Martinez;Vendoo;pre_seed;male
Chris Amador;Vendoo;pre_seed;male
Josh Dzime-Assison;Vendoo;pre_seed;male
Thomas Rivas;Vendoo;pre_seed;male
Christopher Lotz;Goodcover;series_a;male
Dan Di Spaltro;Goodcover;series_a;male
Brendan Levy;HeyDoctor;seed;male
Kyle Alwyn;HeyDoctor;seed;male
Rohit Malhotra;HeyDoctor;seed;male
Dane Schneider;EnvKey;seed;male
Derrick Mar;Pathrise;series_b;male
Kevin Wu;Pathrise;series_b;male
Jake Bullock;Ravn;pre_seed;male
Paul Dupree;Supplant;series_a;male
Tom Simmons;Supplant;series_a;male
Chuma Ogunwole;Pyka;series_b;male
Kyle Moore;Pyka;series_b;male
Michael Norcia;Pyka;series_b;male
Nathan White;Pyka;series_b;male
Doug Rand;Boundless Immigration;series_b;male
Serdar Sutay;Boundless Immigration;series_b;male
Xiao Wang;Boundless Immigration;series_b;female
Brittani Dunlap;FlowEQ;seed;female
Jeff Roche;FlowEQ;seed;male
Kyriacos Souroullas;FlowEQ;seed;male
Mike Moone;FlowEQ;seed;male
Sandy McClure;FlowEQ;seed;female
Julie Wallock;Charge Running;seed;female
Matthew Knippen;Charge Running;seed;male
Rory Graman;Charge Running;seed;male
Vansh Langer;BBy;seed;male
Anhuan Xie;iLabService;seed;male
Jing Wang;iLabService;seed;female
Kang Li;iLabService;seed;male
Gordon Wilson;Rain AI;series_a;male
Jack Kendall;Rain AI;series_a;male
Juan Nino;Rain AI;series_a;male
Adam Carrigan;MindsDB;seed;male
Jorge Torres;MindsDB;seed;male
Mariana Matus;Biobot Analytics;series_a;female
Newsha Ghaeli;Biobot Analytics;series_a;female
Diana Frappier;Promise;series_b;female
Phaedra Ellis-Lamkins;Promise;series_b;female
Andrew Ambrosino;Catch;series_a;male
Kristen Anderson;Catch;series_a;female
Eliran Kuta;D-ID;series_b;male
Gil Perry;D-ID;series_b;male
Sella Blondheim;D-ID;series_b;female
Katya Shteyn;BioRender;series_a;female
Ryan Marien;BioRender;series_a;male
Shiz Aoki;BioRender;series_a;male
Omri Mor;Routable;series_b;male
Tom Harel;Routable;series_b;male
Benjamin Fernandes;Nala;series_a;male
Adam Keating;CoLab Software;series_b;male
Jeremy Andrews;CoLab Software;series_b;male
El Mahdi Yettou;Yassir;series_b;male
Noureddine Tayebi;Yassir;series_b;male
Christie Lagally;Rebellyous Foods;series_b;female
Tom Lemberg;Curebase;series_b;male
Ben Simpson;Easol;series_a;male
Chris Lowder;Easol;series_a;male
Lisa Simpson;Easol;series_a;female
Ariel Camus;Microverse;series_a;male
Stephanie Culler;Persephone Biosciences;seed;female
Steve Van Dien;Persephone Biosciences;seed;male
Levon Brutyan;Collectly;series_a;male
Maxim Mizotin;Collectly;series_a;male
Jackie Wu;Corvus Robotics;series_a;female
Ed Kearney;Snappr;series_a;male
Matt Schiller;Snappr;series_a;male
Erik Duhaime;Centaur Labs;series_b;male
Tom Gellatly;Centaur Labs;series_b;male
Zach Rausnitz;Centaur Labs;series_b;male
Alexey Dubov;Mighty Buildings;series_b;male
Dmitry Starodubtsev;Mighty Buildings;series_b;male
Sam Ruben;Mighty Buildings;series_b;male
Vyacheslav Solonitsyn;Mighty Buildings;series_b;male
Andres Arslanian;Emi Labs;series_a;male
Mateo Cavasotto;Emi Labs;series_a;male
Joey Azofeifa;Arpeggio Bio;series_a;male
Laura Norris;Arpeggio Bio;series_a;female
Tim Read;Arpeggio Bio;series_a;male
Blake Meulmester;Convex;series_b;male
Brandon Dement;Convex;series_b;male
Charlie Warren;Convex;series_b;male
Aaron Letzeiser;Obie;series_b;male
Ryan Letzeiser;Obie;series_b;male
Pasha Rayan;Forage;series_b;male
Thomas Brunskill;Forage;series_b;male
Charles Acknin;Skyways;series_a;male
Chris Craighill;Skyways;series_a;male
Augie Rakow;Atrium LTS;series_b;male
Bebe Kim;Atrium LTS;series_b;female
Chris Smoak;Atrium LTS;series_b;male
Justin Kan;Atrium LTS;series_b;male
Dmitry Birulia;Veryfi;series_a;male
Ernest Semerda;Veryfi;series_a;male
Andrej Paule;Sable;seed;male
Naveen Qureshi;Sable;seed;male
Towers Wilen;Sable;seed;male
Ben Eachus;Flowspace;series_b;male
Jason Harbert;Flowspace;series_b;male
Joe Sarre;Gordian Software;series_a;male
Stephen Grabowski;Gordian Software;series_a;male
Luciano Arango;ScopeAI;seed;male
Natalie Abeysena;ScopeAI;seed;female
Georgy Melkonyan;arnata;seed;male
Harrison Gordon;Blueberry Pediatrics;seed;male
Sean Miller;Blueberry Pediatrics;seed;male
Adeyinka Adewale;Nomba;series_b;male
Pelumi Aboluwarin;Nomba;series_b;male
Marlon Misra;Copilot;series_a;male
Neil Raina;Copilot;series_a;male
Anchit Navelkar;Morphle Labs;seed;male
Rohit Hiwale;Morphle Labs;seed;male
Geoffrey Lucks;VenoStent;series_a;male
Tim Boire;VenoStent;series_a;male
Claudio Pinkus;CodeStream;seed;male
David Hersh;CodeStream;seed;male
James Price;CodeStream;seed;male
Michael Gersh;CodeStream;seed;male
Peter Pezaris;CodeStream;seed;male
Brandon Contino;Four Growers;series_a;male
Dan Chi;Four Growers;series_a;male
Mukund Goenka;Regology;series_a;male
Paul Bruin;Regology;series_a;male
Pavan Bayyapu;Regology;series_a;male
Ankit Gupta;Reverie Labs;series_a;male
Connor Duffy;Reverie Labs;series_a;male
Jonah Kallenbach;Reverie Labs;series_a;male
Ruby Lee;Juni Learning;series_a;female
Vivian Shen;Juni Learning;series_a;female
Edward Popoola;Cowrywise;seed;male
Razaq Ahmed;Cowrywise;seed;male
Nick Seelert;Senso.ai;seed;male
Saroop Bharwani;Senso.ai;seed;male
Olivier Porté;Alpha Vantage;seed;male
Steve Zheng;Alpha Vantage;seed;male
Daniel Bilbao;Upfort;series_a;male
Han Wang;Upfort;series_a;male
Xing Xin;Upfort;series_a;male
Florian Briou;WeWeb;seed;male
Marc Fabre;WeWeb;seed;male
Raphael Goldsztejn;WeWeb;seed;male
Ankur Gupta;Spect;seed;male
Michael Leung;Spect;seed;male
Michael Ricci;Spect;seed;male
Ahmed Ashour;Pylon_2;series_a;male
Omar Radi;Pylon_2;series_a;male
Austin Buchan;JITX;series_a;male
Duncan Haldane;JITX;series_a;male
Jonathan Bachrach;JITX;series_a;male
Patrick Li;JITX;series_a;male
Mike Moss;Tipe;seed;male
Patrick Stapleton;Tipe;seed;male
Scott Moss;Tipe;seed;male
Takamasa Kudo;Genomelink;seed;male
Tomohiro Takano;Genomelink;seed;male
Yuta Matsuda;Genomelink;seed;male
Gustavo Pesce;Abalone Bio;seed;male
Richard Yu;Abalone Bio;seed;male
Aditya Sharma;Hiration;seed;male
Anish Raj Sikka;Hiration;seed;male
Jamie Marshall;Snackpass;series_b;male
Jonathan Cameron;Snackpass;series_b;male
Kevin Tan;Snackpass;series_b;male
Mike Wadhera;Skip Scooters;series_a;male
Sanjay Dastoor;Skip Scooters;series_a;male
April Chang;10by10.io;seed;female
Brendan Lee Young;SnapTrade;seed;male
Brendan Wood;SnapTrade;seed;male
Terry Ma;SnapTrade;seed;male
Cadran Cowansage;Leap;seed;male
Brian Luerssen;Draftbit;seed;male
Donald Hruska;Draftbit;seed;male
Peter Piekarczyk;Draftbit;seed;male
Bradley Leong;Coral Labs;seed;male
Ramya Venkateswaran;Coral Labs;seed;female
Anita Sadasivan;MindFi;seed;female
Bjorn Lee;MindFi;seed;male
Gangeshwar Krishnamurthy;MindFi;seed;male
Leon CK Leong;MindFi;seed;male
Frank Wang;SST;seed;male
Jay V.;SST;seed;male
Chai Mishra;The Essential;seed;male
Sebastian Werz;The Essential;seed;male
Jack Ryder;BUMP;series_a;male
Sam Howarth;BUMP;series_a;male
Demetrius Gray;WeatherCheck;pre_seed;male
Jermaine Watkins;WeatherCheck;pre_seed;male
Heather Judd;Hudson Labs;seed;female
Kris Bennatti;Hudson Labs;seed;male
Suhas Pai;Hudson Labs;seed;male
Amy Ludlum;California Dreamin;seed;female
Peter Bishop;California Dreamin;seed;male
Conor Cullinane;Pirouette Medical;seed;male
Eli Kapas;Pirouette Medical;seed;male
Matthew Kane;Pirouette Medical;seed;male
Gyuri Im;MARS Auto;series_a;male
Ilsu Park;MARS Auto;series_a;female
Hernan Lopez Conde;Digi;seed;male
Nahuel Rubio;Digi;seed;male
Santiago Pezzoni;Digi;seed;male
Aarti Kochhar Kaji;Taali Foods;seed;female
Aditya Kaji;Taali Foods;seed;male
Martin Lykke Suhr;Gamerpay;seed;male
Mathias Hermansen;Gamerpay;seed;male
Morten Byskov;Gamerpay;seed;male
Peter Haldbaek;Gamerpay;seed;male
Rasmus Andersen;Gamerpay;seed;male
Trina Chiasson;Ovipost;pre_seed;female
Prathamesh Juvatkar;Nanonets;series_b;male
Sarthak Jain;Nanonets;series_b;male
Afton Vechery;Modern Fertility;series_a;female
Carly Leahy;Modern Fertility;series_a;female
Tom Chokel;Modern Fertility;series_a;male
Alex Circei;Waydev;pre_seed;male
Valentin Buzea;Waydev;pre_seed;male
Adrien Châtillon;Actipulse Neuroscience (YC W22);seed;male
Gabriel Villafuerte;Actipulse Neuroscience (YC W22);seed;male
Bjoern Zinssmeister;Templarbit;series_a;male
Matthias Kadenbach;Templarbit;series_a;male
Arnaud Douceur;AutoHub;seed;male
Sam Naimi;AutoHub;seed;male
Raza Naqvi;Safepay;seed;male
Ziyad Parekh;Safepay;seed;male
Avishay Cohen;Anima App;series_a;male
Michal Cohen;Anima App;series_a;male
Or Arbel;Anima App;series_a;male
Imran Khoja;Just Appraised;series_a;male
Travis Noll;Just Appraised;series_a;male
Francis Duhay;Makani Science;pre_seed;male
Michael Chu;Makani Science;pre_seed;male
Antoine de Maleprade;Shone;seed;male
Clement Renault;Shone;seed;male
Ugo Vollmer;Shone;seed;male
Robin Jayaswal;College Pulse;seed;male
Terren Klein;College Pulse;seed;male
Robert Quinn;Sepsis Scout;seed;male
Wei-Jien Tan;Sepsis Scout;seed;male
Oleg Zaremba;AXDRAFT;seed;male
Yuriy Zaremba;AXDRAFT;seed;male
Adam Pearson;Glimpsek12;seed;male
Nicole Pezent;Glimpsek12;seed;female
Rose Ren;Obsidian Labs;series_a;female
Xin Sun;Obsidian Labs;series_a;female
Zehao Li;Obsidian Labs;series_a;male
Alex Yee;onederful;seed;male
Karen Taylor;onederful;seed;female
Aubrey Donnellan;Bear Flag Robotics;seed;male
Igino Cafiero;Bear Flag Robotics;seed;male
Diego Marcos;Supermedium;seed;male
Kevin Ngo;Supermedium;seed;male
Dean Bloembergen;Marble Technologies;seed;male
Matthew DiMarcantonio;Marble Technologies;seed;male
Sahar Saidi;LUS Brands;seed;female
Colum Donahue;Genuity;seed;male
Jason Noble;Genuity;seed;male
Yi Ying Ng;AllSome;seed;female
YiShu Liu;AllSome;seed;female
Evgeny Kuryshev;Mirror Emoji Keyboard;seed;male
Serge Faguet;Mirror Emoji Keyboard;seed;male
Steve Domin;Duffel;series_b;male
Jorge Perez;Cero.AI;pre_seed;male
Luis Felipe Rodríguez Besa;Cero.AI;pre_seed;male
Mauricio Quezada;Cero.AI;pre_seed;male
Marcus Joachim;hypcloud;seed;male
Michael Seeberg;hypcloud;seed;male
Yann Basly;hypcloud;seed;male
Benjamin Bartakovics;Gustav;seed;male
Daniel Bartakovics;Gustav;seed;male
Daniel-Phillip Bartakovics;Gustav;seed;male
Jan Alexander Jedlinski;Gustav;seed;male
Michael Ströck;Gustav;seed;male
Eric Wu;Gainful;series_b;male
Jahaan Ansari;Gainful;series_b;male
Aditya Makkar;HelpNow;seed;male
Shikhar Agrawal;HelpNow;seed;male
Venkatesh Amrutwar;HelpNow;seed;male
John Friel;Art in Res;seed;male
John Sillings;Art in Res;seed;male
Noni Culotta;Art in Res;seed;female
LC Carrier;Gameday;seed;male
Thierry Skoda;Gameday;seed;male
Andres Vasquez;Tranqui;seed;male
Jorge Gallego;Tranqui;seed;male
Juan Camilo González Trujillo;Tranqui;seed;male
Jennifer Shelton;AuroraQ;pre_seed;female
Mohammadreza Rezaee;AuroraQ;pre_seed;male
Chris Mathew;Intelline;seed;male
Kyle Faller;Intelline;seed;male
Jack Ross;Beanstalk;pre_seed;male
Mike Ross;Beanstalk;pre_seed;male
Alejandro Casas Caro;Ropeo;pre_seed;male
Luis Huertas;Ropeo;pre_seed;male
Santiago Gomez Gonzalez;Ropeo;pre_seed;male
Daniel Paz;SparkSwap;series_a;male
Trey Griffith;SparkSwap;series_a;male
Emil Mikhailov;Entry;seed;male
Roman Trusov;Entry;seed;male
James Slezak;Swayable;seed;male
Lyel Resner;Swayable;seed;male
Valerie R. Coffman;Swayable;seed;female
Elezhan Zhakiya;GeoPredict;seed;male
Geoffrey Bradway;GeoPredict;seed;male
Nikhil Shinday;GeoPredict;seed;male
Christopher Wu;Cache;pre_seed;male
Jimmy Young;Cache;pre_seed;male
Alexander Matsenov;Agnoris;seed;male
Daniel Shein;Agnoris;seed;male
Aparna Ramanathan;askMyClass;seed;female
Katherine Nammacher;RideAlong;seed;female
Meredith Hitchcock;RideAlong;seed;female
Gaurav Garg;Grabb-It;seed;male
Mayur Maheshwari;Grabb-It;seed;male
Min FitzGerald;Nutrigene Inc.;pre_seed;male
Van Duesterberg;Nutrigene Inc.;pre_seed;male
Chris Kyras;Matagora;pre_seed;male
Wenjun Zhu;Matagora;pre_seed;male
Wenjun zhu;Matagora;pre_seed;male
Manisha Pandita;Easyplan;pre_seed;female
Sanjay Gandhi;Easyplan;pre_seed;male
Greg Hazel;Volk Fi;seed;male
ST Markovic;Volk Fi;seed;male
Brendan Forster;Dharma Labs;series_a;male
Nadav Hollander;Dharma Labs;series_a;male
Marcel Alavi;Tradewind BioScience;seed;male
Ron Buckanovich;Tradewind BioScience;seed;male
Thaddeus Allen;Tradewind BioScience;seed;male
Karolyn Mackowiak;Zergo;pre_seed;female
Noah Debrincat;Zergo;pre_seed;male
Thomas Dunlop;Zergo;pre_seed;male
Daniel Bernardez;Alana;seed;male
Ignacio Martinez;Alana;seed;male
Rafael Leon;Alana;seed;male
Ellson Chen;Union Apartment;seed;male
Jay He;Union Apartment;seed;male
Jeon Quan;Union Apartment;seed;male
Henry de Zoete;Look After My Bills;series_a;male
Will Hodson;Look After My Bills;series_a;male
Josh Dorward;Indivio;seed;male
Francescu Santoni;Mojo;seed;male
Jean Patry;Mojo;seed;female
Gašper Kolenc;Tingles;seed;male
Miha Mlakar;Tingles;seed;female
Matthew Whalley;Passerine Aircraft Corporation;seed;male
Anhang Zhu;Mayhem;series_a;male
Ivan Zhou;Mayhem;series_a;male
Raymond Kennedy;Rhythmm;seed;male
Zachary Saraf;Rhythmm;seed;male
Saul Griffith;Kestrel Materials;pre_seed;male
Amanda Chan;OSIMple;pre_seed;female
Mike Miller;OSIMple;pre_seed;male
Michael Yuen Liao;BHRD;seed;male
Eddie Zhang;Fam;series_a;male
Michael McIntyre;Fam;series_a;male
Anton Mishchenko;YouTeam (YC W18);seed;male
Nikita Voloshin;YouTeam (YC W18);seed;male
Yurij Riphyak;YouTeam (YC W18);seed;male
Fletcher Heisler;Hunter2;seed;male
Goutham Buchi;MySycamore;seed;male
Amit Patel;ShiftDoc;seed;male
Puja Shah;ShiftDoc;seed;female
Sejun Park;Aalo Design;seed;male
Enaho Murphy;PingPong;seed;male
Jeff Whitlock;PingPong;seed;male
Steve Korshakov;Openland;seed;male
Yury Lifshits;Openland;seed;male
Abhishek Gupta;Flux Auto;seed;male
