founder_name,company_name,last_funding_type,gender
Joe Hewett,Asteroid,pre_seed,
Akhil Gupta,Fresco,pre_seed,
Arvind Veluvali,Fresco,pre_seed,
Jonas Ebrahimi,Karmen,pre_seed,
Naman Wahi,Karmen,pre_seed,
Mayank Jain,Guardian AI,pre_seed,
Pranav Pillai,Guardian AI,pre_seed,
Aniketh Kolla,Syntra,pre_seed,
Ayush Jain,Syntra,pre_seed,
Raul Zablah,Galini,pre_seed,
Shaun Ayrton,Galini,pre_seed,
Ajani Smith-Washington,Cenote,pre_seed,
Kofi Ansong,Cenote,pre_seed,
Kristy Gao,Cenote,pre_seed,
Chetan Parthiban,Ultra.tech,pre_seed,
Jonathan Schwartz,Ultra.tech,pre_seed,
Max Friefeld,Ultra.tech,pre_seed,
Oliver Ortlieb,Ultra.tech,pre_seed,
Daniel Hsu,Bramble,pre_seed,
Deepan Mehta,Bramble,pre_seed,
Nimesh Chakravarthi,Bramble,pre_seed,
Cameron Hake,Vovana,pre_seed,
Charlie Maki,Vovana,pre_seed,
Corey Anderson,Vovana,pre_seed,
Alexander Sporenberg,Platus,pre_seed,
Felix Gerlach,Platus,pre_seed,
John Yang,Reticular,pre_seed,
Nithin Parsan,Reticular,pre_seed,
Jason Spector,Lucite,pre_seed,
Richard Greenbaum,Lucite,pre_seed,
Derek Modzelewski,Rewbi,pre_seed,
Thomas Marge,Rewbi,pre_seed,
Harvey Hu,General Agency,pre_seed,
Mohammed N. Nasir,General Agency,pre_seed,
Rahul Karajgikar,Truffle AI,pre_seed,
Shaunak Srivastava,Truffle AI,pre_seed,
Adam Chandler,Permitify,pre_seed,
Alexander Densley,Permitify,pre_seed,
Gabriel Ocana Santero,Exin Therapeutics,pre_seed,
Ivan Lazarte,Exin Therapeutics,pre_seed,
Marko Tvrdic,Exin Therapeutics,pre_seed,
Konstantin Wohlwend,Stack Auth,pre_seed,
Zai Shi,Stack Auth,pre_seed,
Matt Puchalski,Bucket Robotics,pre_seed,
Stephan Wolski,Bucket Robotics,pre_seed,
Edward Zhang,Tiny,pre_seed,
Louis de Vallière,Tiny,pre_seed,
Josh Purtell,Synth AI,pre_seed,
Gabriel Vincent Kho,Finosu,pre_seed,
Mark Ricciardi,Finosu,pre_seed,
Liam Breen,TradeFlow,pre_seed,
Taryn Reardon,TradeFlow,pre_seed,
Benny Kok,Comfy Deploy,pre_seed,
Nicholas Kao,Comfy Deploy,pre_seed,
Adam Cohen,Weave,pre_seed,
Andrew Churchill,Weave,pre_seed,
Akhilesh Sudhakar,RowBoat Labs,pre_seed,
Arjun Maheswaran,RowBoat Labs,pre_seed,
Ramnique Singh,RowBoat Labs,pre_seed,
Greg Volynsky,Olive Legal,pre_seed,
Sam Damashek,Olive Legal,pre_seed,
Archit Mehta,Stamp,pre_seed,
Arya Bastani,Camfer,pre_seed,
Keaton Elvins,Camfer,pre_seed,
Roth Vann,Camfer,pre_seed,
Mike Polcari,Haplotype Labs,pre_seed,
Adarsh Ambati,Sophris,pre_seed,
Aditya Iyengar,Sophris,pre_seed,
Ansh Gupta,Sophris,pre_seed,
Derrick Cheng,Overstand Labs,pre_seed,
Mihir Patil,Overstand Labs,pre_seed,
Senta Knuth,Overstand Labs,pre_seed,
Aaron Li,Adam,pre_seed,
Avi Peltz,Adam,pre_seed,
Zach Dive,Adam,pre_seed,
Austin Wang,Manaflow,pre_seed,
Lawrence Chen,Manaflow,pre_seed,
Wesley Tjangnaka,Manaflow,pre_seed,
Ashwin Dharne,Melder,pre_seed,
Philip Brewer,Melder,pre_seed,
Harrison Tin,Palmier,pre_seed,
Marcos Peng,Palmier,pre_seed,
Alex Pokras,Stormy,pre_seed,
Robert Lukoshko,Stormy,pre_seed,
Adnan Sherif,Focus Buddy,pre_seed,
Yash Ramchandani,Focus Buddy,pre_seed,
Hunter Leath,Regatta Storage,pre_seed,
Andrew Huff,Manifold Freight,seed,
Oliver Jones,Manifold Freight,seed,
Jake Golas,Propaya,pre_seed,
Reader Wang,Propaya,pre_seed,
Will Nida,Forerunner,pre_seed,
Yash Kadadi,Forerunner,pre_seed,
Arav Seth,Fix AI,pre_seed,
Kesav Kosana,Fix AI,pre_seed,
Ivan Avanesov,Splash,pre_seed,
Marcell Veszpremi,Splash,pre_seed,
Kaela Worthen,Sunset,pre_seed,
Stephen Walter,Sunset,pre_seed,
Marco Nocito,Simplex,pre_seed,
Shreya Karpoor,Simplex,pre_seed,
Alberto Hojel,Lucid,pre_seed,
Rami Seid,Lucid,pre_seed,
Ajay Koritala,OddsView,pre_seed,
Akaash Patel,OddsView,pre_seed,
Anthony Ter-Saakov,OddsView,pre_seed,
Davis Tong,OddsView,pre_seed,
Henri Zhang,OddsView,pre_seed,
John Ta,Affil.ai,pre_seed,
Vivek Olumbe,Affil.ai,pre_seed,
Raouf Abujaber,G LNK,pre_seed,
Rayan Ghandour,G LNK,pre_seed,
Arianna Galbraith,Oma Care,pre_seed,
James Galbraith,Oma Care,pre_seed,
Charlie Holtz,Melty,pre_seed,
Jackson de Campos,Melty,pre_seed,
Brandon Chen,Codebuff,pre_seed,
James Grugett,Codebuff,pre_seed,
Amir Mehr,Zenbase AI,pre_seed,
Cyrus Nouroozi,Zenbase AI,pre_seed,
Anton Apostolatos,ISSEN,pre_seed,
Mariano Sorgente,ISSEN,pre_seed,
Jackson Stokes,Proxis,pre_seed,
Liam Collins,Proxis,pre_seed,
David Okao,edgetrace,pre_seed,
Kyle Orciuch,edgetrace,pre_seed,
Lakshay Sharma,Cerulion,pre_seed,
Se Jeon,Cerulion,pre_seed,
Joe Savidge,SAMMY Labs,pre_seed,
Shav Vimalendiran,SAMMY Labs,pre_seed,
Stefan Raghavan,Formula Insight,pre_seed,
Will Tong,Formula Insight,pre_seed,
Gautam Sharda,Rada,pre_seed,
Patrick Foster,Rada,pre_seed,
David Zhang,Ply Health,pre_seed,
Samantha Wu,Ply Health,pre_seed,
Jiaxin Lin,Promi,pre_seed,
Peter Moot,Promi,pre_seed,
Mohammed Abid,Ficra,pre_seed,
Omar El Sadany,Ficra,pre_seed,
Jason Kaufmann,Maritime Fusion,pre_seed,
Justin Cohen,Maritime Fusion,pre_seed,
Eylon Miz,Casixty,pre_seed,
Yoav Tamir,Casixty,pre_seed,
Anirudh Ramprasad,Andoria,pre_seed,
Daryl Budiman,Andoria,pre_seed,
Jonathan Liu,fixa,pre_seed,
Oliver Wendell-Braly,fixa,pre_seed,
Christopher Grittner,Admyral Technologies,pre_seed,
Daniel Grittner,Admyral Technologies,pre_seed,
Dylan McFarland,Terra,pre_seed,
Lev Glushkovskii,Terra,pre_seed,
Andrey Santrosyan,Redouble AI,pre_seed,
Haotian Li,Redouble AI,pre_seed,
Martin-Immanuel Bittner,Redouble AI,pre_seed,
David Pang,Dimely,pre_seed,
Peter Sun,Dimely,pre_seed,
Maddy Yip,Retrofit,pre_seed,
Sandra Lifshits,Retrofit,pre_seed,
Eric Miller,AutoPallet Robotics,pre_seed,
Nathan Yee,AutoPallet Robotics,pre_seed,
Murtaza Ali,Symphony,pre_seed,
Shobhit Srivastava,Symphony,pre_seed,
Ryan Goggins,Mineflow,pre_seed,
Jonah Tuchow,HealthSpark,pre_seed,
Stephen Grinich,HealthSpark,pre_seed,
Bach Tran,Guse,pre_seed,
Kevin Lu,Guse,pre_seed,
Arthur Chi,OpenFoundry,pre_seed,
Tyler Lehman,OpenFoundry,pre_seed,
Kevin Bao,Summed AI,pre_seed,
Sherril Wang,Summed AI,pre_seed,
Tyler Rich,Summed AI,pre_seed,
Hannes Furmans,Augento,pre_seed,
Josef Zoller,Augento,pre_seed,
Linus Meierhöfer,Augento,pre_seed,
Lukas Ego,Augento,pre_seed,
Allan Guo,Willow,pre_seed,
Ian Ye,Willow,pre_seed,
Steven Zhou,Willow,pre_seed,
Josh Park,Lune AI,pre_seed,
Sam Park,Lune AI,pre_seed,
Alexander Haddad,Kopra Bio,pre_seed,
Andrew Bartynski,Kopra Bio,pre_seed,
Nina Hu,DreamRP,pre_seed,
Phillip Huang,DreamRP,pre_seed,
Amy Xiao,Aviary,pre_seed,
Jerry Liu,AI Sell,pre_seed,
Achintya Ashok,OneGrep,pre_seed,
Brian Cripe,OneGrep,pre_seed,
Daniel DiPietro,Lumenary,pre_seed,
John McCambridge,Lumenary,pre_seed,
Vivek Hazari,Lumenary,pre_seed,
Ziray Hao,Lumenary,pre_seed,
Noah Auerhahn,Uncommon Therapeutics,pre_seed,
Ryan Lim,Uncommon Therapeutics,pre_seed,
Antony Samuel,Artifact,pre_seed,
Corbin Klett,Artifact,pre_seed,
Bhasi Nair,Dartboard Energy,pre_seed,
Rohun Ati,Dartboard Energy,pre_seed,
Ali Kavoosi,Simplifine,pre_seed,
Ege Kaan Duman,Simplifine,pre_seed,
Raveen Kariyawasam,Simplifine,pre_seed,
Keller Maloney,Aditto,pre_seed,
Will Jack,Aditto,pre_seed,
Bill Chen,RiskAngle,pre_seed,
William Hu,RiskAngle,pre_seed,
Anish Tondwalkar,dmodel,pre_seed,
Daniel Moon,dmodel,pre_seed,
Kevin Schaich,Coblocks,pre_seed,
Nisola Shobayo,Coblocks,pre_seed,
Gray Newfield,BeerMe,pre_seed,
Noah Newfield,BeerMe,pre_seed,
Prasoon Shukla,Pretzel AI,pre_seed,
Ramon Garate,Pretzel AI,pre_seed,
Alex Chantavy,SubImage,pre_seed,
Kunaal Sikka,SubImage,pre_seed,
Alexandru Enache,PermitPortal,pre_seed,
Radu Mazilu,PermitPortal,pre_seed,
Oscar Wilsby,Fuse,pre_seed,
Sho Sugihara,Fuse,pre_seed,
Ayo Omojola,Substrate,pre_seed,
Inderpal Singh,Substrate,pre_seed,
Angelica Schwartz,Elevate AI,pre_seed,
Scott Cara,Elevate AI,pre_seed,
Dev Jain,Demeter,pre_seed,
Qiaochu Li,Demeter,pre_seed,
Daniel Bessonov,ShowAndTell,pre_seed,
Justin Zhou Justin Zhou,ShowAndTell,pre_seed,
Albrey Brown,Superfilter,pre_seed,
Scott Moss,Superfilter,pre_seed,
Travis Ueki,Superfilter,pre_seed,
Ralph Rouhana,Stempad,pre_seed,
Aarav Patel,Strike,pre_seed,
Ankit Raparthi,Strike,pre_seed,
Ronit Jain,Strike,pre_seed,
Ivan Zhang,Pinnacle,pre_seed,
Sean Roades,Pinnacle,pre_seed,
Collin Barnwell,Roundabout Technologies,pre_seed,
Sabeek Pradhan,Roundabout Technologies,pre_seed,
Chidi Williams,Rulebase,pre_seed,
Gideon Ebose,Rulebase,pre_seed,
Alan Lu,Taiki,seed,
Richard Zhang,Taiki,seed,
Peter Marler,Superunit,seed,
Zach Flaherty,Superunit,seed,
Adhityaa Chandrasekar,Subtrace,pre_seed,
Sachin Sridhar,Subtrace,pre_seed,
Jordan Murphy,BeeBettor,pre_seed,
Matthew Wolfe,BeeBettor,pre_seed,
Nael Belkacem,Panora,pre_seed,
Rachid Flih,Panora,pre_seed,
Aditya Rajagopal,nCompass Technologies,pre_seed,
Diederik Vink,nCompass Technologies,pre_seed,
Gregory Miller,Aidy,pre_seed,
Max Williamson,Aidy,pre_seed,
Peter Crocker,Aidy,pre_seed,
Dylan Allen,Cheers,pre_seed,
Joanne Wang,Airfront,pre_seed,
Tommy Guo,Airfront,pre_seed,
Joshua Belofsky,General Trajectory,pre_seed,
Ethan Childerhose,Steinmetz,pre_seed,
Owen Brake,Steinmetz,pre_seed,
Diogo Valdivieso,Opine,pre_seed,
Manuj Mishra,Opine,pre_seed,
Abhinav Reddy,deepsilicon,pre_seed,
Alexander Nanda,deepsilicon,pre_seed,
Elliott Thompson,ideate.xyz,pre_seed,
Jasper Jia,ideate.xyz,pre_seed,
Madhav Singhal,AutoComputer,pre_seed,
Rick Sugden,AutoComputer,pre_seed,
Liam Prevelige,CodeViz,pre_seed,
Will McCall,CodeViz,pre_seed,
Alex Hsia,Gait,pre_seed,
Kyle Li,Gait,pre_seed,
Asjid Kalam,Asterisk,pre_seed,
Mufeed VH,Asterisk,pre_seed,
Vivek R.,Asterisk,pre_seed,
Guru Rao,DigitalCarbon,pre_seed,
Michael Nguyen,DigitalCarbon,pre_seed,
Pritee Tembhekar,Flyflow,pre_seed,
Wayne Crosby,OrgOrg,pre_seed,
Luke Bogus,FanCave,pre_seed,
Nick Siscoe,FanCave,pre_seed,
Emanuel Gordis,Nuclear Software,pre_seed,
Javi Vega,Nuclear Software,pre_seed,
Adina Goerres,superglue,pre_seed,
Stefan Faistenauer,superglue,pre_seed,
Carter McClellan,Supercontrast,pre_seed,
Shravan Kumaran,Supercontrast,pre_seed,
Brian Petkov,Junction Bioscience,pre_seed,
Christian Safka,Pinch,pre_seed,
Keyu Chen,Pinch,pre_seed,
Leila Clark,Moonglow,pre_seed,
Trevor Chow,Moonglow,pre_seed,
Christopher Schlaepfer,Chorrie,pre_seed,
Jorrie Brettin,Chorrie,pre_seed,
Ritika Shrivastava,Ember Robotics,pre_seed,
Shivani Mouleeswaran,Ember Robotics,pre_seed,
Gordon Chi,Kart AI,pre_seed,
Rez Havaei,Kart AI,pre_seed,
George Seabridge,Zuni,pre_seed,
Will Taylor,Zuni,pre_seed,
Erik Heimdal,Reworks,pre_seed,
Melvin Hagberg,Reworks,pre_seed,
Anirudh Sriram,MagiCode,pre_seed,
Jeff He,MagiCode,pre_seed,
Emmanouela Petsolari,ACX,pre_seed,
Melina Petsolari,ACX,pre_seed,
Alan Xie,Callback,pre_seed,
Paulo Bautista,Callback,pre_seed,
Adam Suskin,Upshift,pre_seed,
Thomas Baker,Upshift,pre_seed,
Jan Schutte,ReJot,pre_seed,
Wilco Kruijer,ReJot,pre_seed,
Brendan Agliardo,Quetzal Labs,pre_seed,
John Thompson,Quetzal Labs,pre_seed,
Arpit Saxena,MinusX,pre_seed,
Sreejith Puthan Purayil,MinusX,pre_seed,
Vivek Aithal,MinusX,pre_seed,
Jacob Tucker,Winford AI,pre_seed,
Rohan Prashant,Winford AI,pre_seed,
Aditya Nadkarni,Passage,pre_seed,
Terrell Marshall,Passage,pre_seed,
Bhavesh Tolia,Tejas AI,pre_seed,
Gaurav Luhariwala,Tejas AI,pre_seed,
Tim Suchanek,expand.ai,pre_seed,
Lukas Schneider,Aedilic,pre_seed,
Nicholas Waltz,Aedilic,pre_seed,
Adrien Philardeau,Leaping,pre_seed,
Kanav Petkar,Leaping,pre_seed,
Arnav Joshi,Blast,pre_seed,
Daniel Zamoshchin,Blast,pre_seed,
Anderthan Hsieh,Alacrity,pre_seed,
Nitish Sahni,Paasa,pre_seed,
Sparsh Sharma,Paasa,pre_seed,
Abhishek Ray,Opslane,pre_seed,
Amaresh Ray,Opslane,pre_seed,
Hugo Markland,Karoo,pre_seed,
Jeanot Dawson,Karoo,pre_seed,
Oliver Lambson,Karoo,pre_seed,
Tommy Tsai,Keet,pre_seed,
Zack Ashen,Keet,pre_seed,
Anirudh Rahul,Cracked,pre_seed,
Kelly Lu,Cracked,pre_seed,
Erik Dunteman,Pig,pre_seed,
Alex Maass,Invaria,pre_seed,
Ben Hall,Invaria,pre_seed,
Sam Kramer,Invaria,pre_seed,
Carine Fattal,et al.,pre_seed,
Marie van der Klink,et al.,pre_seed,
Eric Magliarditi,Consus,pre_seed,
Akshay Subramaniam,Haystack Software,pre_seed,
Jake Yatvitskiy,Haystack Software,pre_seed,
Ben Warren,Snowpilot,pre_seed,
Dom Crosby,Snowpilot,pre_seed,
Abigail Grills,Riveter AI,pre_seed,
Erica Clark,Riveter AI,pre_seed,
Albert Jo,Corefin,pre_seed,
Hubert Tsen,Corefin,pre_seed,
Ash Rodrigues,Recase,pre_seed,
John Yeo,Recase,pre_seed,
Sam Crombie,Actionbase,pre_seed,
Alex Fuster,Astro Energy,pre_seed,
Sean Isom,Renderlet,pre_seed,
Adrian Sarstedt,Sphere,seed,
Nicholas Rudder,Sphere,seed,
Toby Hirsch,Driftly,pre_seed,
Victor Lin,Driftly,pre_seed,
Chris McCaw,Modus,seed,
Lin Ling,Modus,seed,
Andrew Lawson,ProhostAI,pre_seed,
Bill Ulammandakh,ProhostAI,pre_seed,
Aditya Tewari,Praxis AI,pre_seed,
Ransika Liyanage,Praxis AI,pre_seed,
Stef Crum,Reditus Space,pre_seed,
Will Sherman,Reditus Space,pre_seed,
Johnny Chen,Toothy AI,seed,
Matt Kerrigan,Toothy AI,seed,
Tejas K.,Toothy AI,seed,
Ahmed Abdulaal,Mecha Health,seed,
Ayodeji Ijishakin,Mecha Health,seed,
Hugo Fry,Mecha Health,seed,
Nina Montaña Brown,Mecha Health,seed,
Eliot Khachi,Dalus,seed,
Sebastian Völkl,Dalus,seed,
Love Redin,Vantel,seed,
Ulme Wennberg,Vantel,seed,
Vamshi Balanaga,Partcl,pre_seed,
William Salcedo,Partcl,pre_seed,
Benjamin Paik,Afternoon,seed,
Roman Zubenko,Afternoon,seed,
George Parks,Archon,seed,
Sam Jung,Archon,seed,
Manil Lakabi,Foundry,seed,
Pranav Raja,Foundry,seed,
Erin Kim,Mesh,seed,
Nandini Ramakrishnan,Mesh,seed,
Asankhaya Sharma,Patched Codes,pre_seed,
Rohan Sood,Patched Codes,pre_seed,
Alex Pinel Neparidze,Instinct,seed,
Ashwin Ramjee Iyer,Instinct,seed,
Joaquim Dickson,Instinct,seed,
Joe Papworth,Instinct,seed,
David Paffenholz,Juicebox,pre_seed,
Ishan Gupta,Juicebox,pre_seed,
Robin Seitz,Kater,pre_seed,
Yvonne Chou,Kater,pre_seed,
Auguste Lefevre,Fileforge,seed,
Pierre Dorge,Fileforge,seed,
Titouan Launay,Fileforge,seed,
Anna Monaco,Paradigm,pre_seed,
Illiana Reed,camelAI,seed,
Isabella Reed,camelAI,seed,
Miguel Salinas,camelAI,seed,
Daniel Han-Chen,Unsloth AI,seed,
Michael Han,Unsloth AI,seed,
Max Prilutskiy,Lingo.dev,seed,
Veronica Prilutskaya,Lingo.dev,seed,
Raffi Isanians,Modern Realty,pre_seed,
Raymond Xu,Modern Realty,pre_seed,
Chaitanya Kore,Vista Power,pre_seed,
Maxim Kraft,Vista Power,pre_seed,
Petar Matejic,Vista Power,pre_seed,
Anton Otaner,Clarum,pre_seed,
Tommy He,Clarum,pre_seed,
Alaz Sengul,Garage,seed,
Martin Hunt,Garage,seed,
Marcel Tan,Tusk,seed,
Sohil Kshirsagar,Tusk,seed,
Eduardo Candela,Maihem,pre_seed,
Max Ahrens,Maihem,pre_seed,
Beau Hartshorne,Strobe,pre_seed,
Dirkjan Ochtman,Strobe,pre_seed,
Edward Huang,finbar,pre_seed,
Benjamin King,Quary,pre_seed,
Louis Jordan,Quary,pre_seed,
Ka Ling Wu,Upsolve AI,pre_seed,
Serguei Balanovich,Upsolve AI,pre_seed,
Hunter Brooks,Ellipsis,seed,
Nick Bradford,Ellipsis,seed,
Alex Jin,Greenlite,series_a,
Will Lawrence,Greenlite,series_a,
Ayman Nadeem,Nuanced,seed,
Dylan John Drover,Nuanced,seed,
Rajaram Srinivasan,Unbound Security,seed,
Vignesh Subbiah,Unbound Security,seed,
Alexis Favre,Stacksync,pre_seed,
Ruben Burdin,Stacksync,pre_seed,
Jaspar Carmichael-Jack,Artisan AI,series_a,
Sam Stallings,Artisan AI,series_a,
Asa Miller,Genie,pre_seed,
Darius Monsef,Genie,pre_seed,
Bhagaban Behera,Affogato AI,seed,
Nakul Kelkar,Affogato AI,seed,
Sriharsha Setty,Affogato AI,seed,
Kathryn Wu,Openmart,seed,
Richard He,Openmart,seed,
Jeffrey Ip,Confident AI,seed,
Kritin Vongthongsri,Confident AI,seed,
Audrey Djiya,Zimi,seed,
Peter Nsaka,Zimi,seed,
Eric Y.,Epsilla,pre_seed,
Renchu Song,Epsilla,pre_seed,
Daksh Gupta,Greptile,seed,
Davis Liddell,Greptile,seed,
Soohoon Choi,Greptile,seed,
Vaishant Kameswaran,Greptile,seed,
Amal Jolly,Saturn AI,pre_seed,
Michael Ettlinger,Saturn AI,pre_seed,
Rohit Vaish,Saturn AI,pre_seed,
Usman Gul,Metal,pre_seed,
Andrew Browning,SchemeFlow,pre_seed,
James Griffith,SchemeFlow,pre_seed,
Jonny Browning,SchemeFlow,pre_seed,
Amy Yan,Nowadays,seed,
Anna Sun,Nowadays,seed,
Ned O'Leary,Tesseral,seed,
Ulysse Carion,Tesseral,seed,
Shelby Bons,Aether,seed,
Zayne Sagar,Aether,seed,
Ming Ying,ParadeDB,series_a,
Philippe Noël,ParadeDB,series_a,
He Lu,Centauri AI,pre_seed,
James Wu,Centauri AI,pre_seed,
Milan Shen,Centauri AI,pre_seed,
Adam Tilton,Driver,seed,
Daniel Hensley,Driver,seed,
Chris Battarbee,Metoro,pre_seed,
Alex Bonin,Mandel AI,pre_seed,
Nick Gospodinov,Mandel AI,pre_seed,
Joey Skavroneck,Craftwork,series_a,
Mike Bifulco,Craftwork,series_a,
Suzanne Griffin,Craftwork,series_a,
Tim Griffin,Craftwork,series_a,
Angus Parsonson,Solve Intelligence,series_a,
Chris Parsonson,Solve Intelligence,series_a,
Sanj Ahilan,Solve Intelligence,series_a,
Nate Sesti,Continue,seed,
Ty Dunn,Continue,seed,
Grey Baker,Pincites,seed,
Mariam Sulakian,Pincites,seed,
Sona Sulakian,Pincites,seed,
Jake Johnson,Bolto,seed,
Milan Bhandari,Bolto,seed,
Mrinal Singh,Bolto,seed,
Andrew Nedea,Metalware,seed,
Ryan Chow,Metalware,seed,
Daniel Gibbon,Edexia,pre_seed,
Nathan Wang,Edexia,pre_seed,
Adrian Johnston,Elyos Energy,seed,
Panos Stravopodis,Elyos Energy,seed,
Philippa Brown,Elyos Energy,seed,
Atul Raghunathan,Hyperbound,seed,
Sriharsha Guduguntla,Hyperbound,seed,
Jason Lin,Sidenote,pre_seed,
Schwinn Saereesitthipitak,Sidenote,pre_seed,
Scott Hickmann,Sidenote,pre_seed,
Casey Traina,Overlap,seed,
Jonathan Baer,Overlap,seed,
Nadav Zamir,Minded,pre_seed,
Ohad Navon,Minded,pre_seed,
Alex Rosenblatt,SafetyKit,series_a,
David Graunke,SafetyKit,series_a,
Steven Guichard,SafetyKit,series_a,
Faiyam Rahman,Blaze Payments,pre_seed,
Igor Zagnienski,Blaze Payments,pre_seed,
Luc Succes,Blaze Payments,pre_seed,
Arhan Chhabra,Rove,pre_seed,
Maxwell Morganroth,Rove,pre_seed,
Ben Shumaker,Vigilant,pre_seed,
Izak Fritz Fritz,Vigilant,pre_seed,
Filip Kozera,Wordware,seed,
Robert Chandler,Wordware,seed,
Isaiah Williams,Casca,pre_seed,
Lukas Haffer,Casca,pre_seed,
Kaushik Iska,PeerDB,seed,
Sai Krishna Srirampur,PeerDB,seed,
Pransu Dash,Shasta Health,pre_seed,
Srinjoy Majumdar,Shasta Health,pre_seed,
Jacob Lauritzen,Unhaze,pre_seed,
Debanjum Solanky,Khoj,seed,
Saba Imran,Khoj,seed,
Naveed Janmohamed,Anara,seed,
Alexander Pesendorfer,Rescript,pre_seed,
Nikhil Ajjarapu,Rescript,pre_seed,
Vincent Huang,Rescript,pre_seed,
Ashish Mandavia,Sohar Health,seed,
Lucas Gordon,Sohar Health,seed,
Max Brodeur-Urbas,Gumloop,series_a,
Rahul Behal,Gumloop,series_a,
Alex Lanzoni,Studdy,pre_seed,
Michael Lam,Studdy,pre_seed,
Chris Lo,Tracecat,pre_seed,
Daryl Lim,Tracecat,pre_seed,
Carlos Feliciano II,OpsBerry AI,pre_seed,
Casey Wilcox,OpsBerry AI,pre_seed,
Misha Beek,Bayesline,pre_seed,
Sebastian Janisch,Bayesline,pre_seed,
Amrutha Gujjar,Structured Labs,seed,
Shivam Singhal,Structured Labs,seed,
Deshraj Yadav,Mem0,pre_seed,
Taranjeet Singh,Mem0,pre_seed,
Amir Prodensky,Strada,seed,
Arash Khazaei,Strada,seed,
Isabella Ali,TaxGPT,seed,
Kashif Ali,TaxGPT,seed,
Usman Gul,Apollo Group,pre_seed,
Andrew Arkhipov,Sweetspot,seed,
Philip Kung,Sweetspot,seed,
Sachin Subramanian,Sweetspot,seed,
Leon Ostrez,Pythagora,seed,
Senko Rasic,Pythagora,seed,
Zvonimir Sabljic,Pythagora,seed,
Dave Feldman,Greenboard,seed,
Edward Schembor,Greenboard,seed,
Matt Lenhard,Positional,seed,
Nate Matherson,Positional,seed,
François-Guillaume Fernandez,Sourcepulse,pre_seed,
Peggy Wang,Ego Live,seed,
Vishnu Hari Kumar,Ego Live,seed,
August Erséus,Legora,series_b,
Max Junestrand,Legora,series_b,
Sigge Labor,Legora,series_b,
Eden Ovadia,FINNY,seed,
Theodore Janson,FINNY,seed,
Victoria Toli,FINNY,seed,
Chris Weaver,Onyx,seed,
Yuhong Sun,Onyx,seed,
Adit Abraham,Reducto,series_a,
Raunak Chowdhuri,Reducto,series_a,
Mark Hughes,Solidroad,seed,
Patrick Finlay,Solidroad,seed,
Amartya Jha,CodeAnt AI,seed,
Chinmay Bharti,CodeAnt AI,seed,
Fernando Martin,Campfire,seed,
John Glasgow,Campfire,seed,
Isaiah N. Granet,Bland AI,series_b,
Sobhan Nejad,Bland AI,series_b,
Bin Wu,Retell AI,seed,
Evie Wang,Retell AI,seed,
Todd Li,Retell AI,seed,
Weijia Yu,Retell AI,seed,
Weijia Yu,Retell AI,seed,
Zexia Zhang,Retell AI,seed,
Caitlin Leksana,Fazeshift,seed,
Timmy Galvin,Fazeshift,seed,
John Dearsley,Vapi,series_a,
Nikhil Gupta,Vapi,series_a,
Bu Kinoshita,Resend,series_a,
Zeno Rocha,Resend,series_a,
Arnie Englander,Model ML,seed,
Chaz Englander,Model ML,seed,
Karun Kaushik,Delve,seed,
Selin Kocalar,Delve,seed,
Aaron Wang,Apriora,seed,
John Rytel,Apriora,seed,
Deepali Jain,Assembly,pre_seed,
Pranav Mallampalli,Assembly,pre_seed,
Winston Purnomo,Assembly,pre_seed,
Matthieu Hafemeister,Concourse,seed,
Ted Michaels,Concourse,seed,
Ahmed Gaber,Diligent,pre_seed,
Edoardo Maschio,Diligent,pre_seed,
Nisal Ranasinghe,Phonely,seed,
Will Bodewes,Phonely,seed,
Rush Shahani,Persana AI,seed,
Sriya Maram,Persana AI,seed,
Dhiren Bhatia,Inventive AI,seed,
Gaurav Nemade,Inventive AI,seed,
Vishakh Hegde,Inventive AI,seed,
Omar Abuhashish,Reform,seed,
Pradhit Gosula,Reform,seed,
Saif Abuhashish,Reform,seed,
Daniel Beutel,Flower Labs,series_a,
Nicholas Lane,Flower Labs,series_a,
Taner Topal,Flower Labs,series_a,
Nicolas Raga,Clearest Health,seed,
Omar Mihilmy,Clearest Health,seed,
Emil Soerensen,kapa.ai,seed,
Finn Bauer,kapa.ai,seed,
Claire Wiley,Maia,pre_seed,
Ralph Ma,Maia,pre_seed,
Jacqueline Cheong,Artie,seed,
Robin Tang,Artie,seed,
Daniel Ho,Apten,pre_seed,
Roshan Kumaraswamy,Apten,pre_seed,
Akash Sharma,Vellum,seed,
Noa Flaherty,Vellum,seed,
Sidd Seethepalli,Vellum,seed,
Miguel Toledo,Flex,seed,
Jesse Buckingham,Vooma,series_a,
Mike Carter,Vooma,series_a,
Aman Gour,FurtherAI,seed,
Sashank Gondala,FurtherAI,seed,
Alexis Gauba,dawn,pre_seed,
Ben Hylak,dawn,pre_seed,
Zubin Koticha,dawn,pre_seed,
Bivu Dhungana,Shiboleth,seed,
Esty Scheiner,Shiboleth,seed,
Adam Steinle,Hona AI,seed,
Danielle Yoesep,Hona AI,seed,
Shuying Zhang,Hona AI,seed,
Albert Mao,VectorShift,seed,
Alex Leonardi,VectorShift,seed,
Yan Fu,Berry,pre_seed,
Oleg Zaremba,AiSDR,pre_seed,
Yuriy Zaremba,AiSDR,pre_seed,
Denzell Ford,Trieve,seed,
Nicholas Khami,Trieve,seed,
