company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Mayan,https://www.crunchbase.com/organization/mayan,7000000.0,8.0,5000000.0,,2020-01-01,,,7,active,1.0,c_00011_00050,7000000.0,2,series_a,2023-03-14,5000000.0,4.0,https://www.linkedin.com/company/trymayan,https://www.facebook.com/TryMayan,https://twitter.com/TryMayan,"Armand Mignot, Christopher Compean, Ernesto Reza, Javier Garcia","Advertising, Commerce and Shopping, Data and Analytics, Sales and Marketing, Software"
Spline,https://www.crunchbase.com/organization/spline-a3e5,25000000.0,3.0,10000000.0,,2020-01-01,,,19,active,4.0,c_00001_00010,25000000.0,4,series_a,2024-08-14,10000000.0,1.0,https://www.linkedin.com/company/splinetool,,https://twitter.com/splinetool,Alejandro León,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Science and Engineering, Software"
Zuddl,https://www.crunchbase.com/organization/zuddl,15350000.0,7.0,13350000.0,,2020-01-01,,,6,active,1.0,c_00101_00250,15350000.0,2,series_a,2022-01-06,13350000.0,2.0,https://www.linkedin.com/company/zuddl,https://www.facebook.com/ZuddlForEvents,https://twitter.com/WeareZuddl,"Bharath Varma, Vedha Sayyaparaju","Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software"
Verifiable,https://www.crunchbase.com/organization/verifiable,47000000.0,9.0,27000000.0,,2020-01-01,1.0,0.0,25,active,3.0,c_00101_00250,47000000.0,4,series_b,2023-07-10,27000000.0,2.0,https://www.linkedin.com/company/verifiable-credentials,https://www.facebook.com/verifiablecom,https://www.twitter.com/verifiable,"Nicholas Macario, Vivekanand Rajkumar","Health Care, Other, Software"
Command AI,https://www.crunchbase.com/organization/command-ai,23800000.0,11.0,19000000.0,,2020-01-01,,,13,active,3.0,c_00011_00050,23800000.0,3,series_a,2022-04-28,19000000.0,3.0,https://www.linkedin.com/company/74278029/,,https://x.com/commanddotai,"James Evans, Richard Freling, Vinay Ayyala","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Accord,https://www.crunchbase.com/organization/accord-acff,17000000.0,11.0,10000000.0,,2020-01-01,1.0,0.0,6,active,1.0,c_00101_00250,17000000.0,4,series_a,2023-01-24,10000000.0,3.0,https://www.linkedin.com/company/inaccord/,,https://twitter.com/inaccord,"Ross Rich, Ryan Rich, Wayne Pan","Sales and Marketing, Software"
Junction_1,https://www.crunchbase.com/organization/vital-a8cf,3025000.0,6.0,2900000.0,,2020-01-01,,,12,active,2.0,c_00011_00050,3025000.0,3,seed,2022-06-03,2900000.0,1.0,https://www.linkedin.com/company/tryvital,,https://twitter.com/tryvital?lang=en,Maitham Dib,"Health Care, Software"
Humanloop,https://www.crunchbase.com/organization/humanloop,2725000.0,7.0,2600000.0,,2020-01-01,,,6,active,3.0,c_00011_00050,2725000.0,3,seed,2022-07-28,2600000.0,5.0,https://www.linkedin.com/company/humanloop/,,https://x.com/humanloop,"David Barber, Emine Yilmaz, Jordan Burgess, Peter Hayes, Raza Habib","Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software"
Manara,https://www.crunchbase.com/organization/manara,3000000.0,4.0,3000000.0,,2020-01-01,,,13,active,1.0,c_00051_00100,3000000.0,2,pre_seed,2022-05-09,3000000.0,2.0,https://www.linkedin.com/company/teammanara,https://www.facebook.com/teammanara,https://twitter.com/teammanara,"Iliana Montauk, Laila Abudahi","Community and Lifestyle, Education, Professional Services"
Enode,https://www.crunchbase.com/organization/enode,17200000.0,7.0,15000000.0,,2020-01-01,1.0,0.0,13,active,1.0,c_00011_00050,17200000.0,3,series_a,2022-11-02,15000000.0,3.0,https://www.linkedin.com/company/enode-io,,,"Henrik Langeland, Nikolai Heum, Thorvald Thorsnes","Information Technology, Software"
Glimpse,https://www.crunchbase.com/organization/glimpse-1ee9,18358120.0,22.0,10000000.0,,2020-01-01,1.0,0.0,13,active,5.0,c_00001_00010,18358120.0,5,series_a,2025-04-08,10000000.0,3.0,https://www.linkedin.com/company/tryglimpse/,https://www.facebook.com/glimpse.inc/,https://twitter.com/try_glimpse,"Akash Raju, Anuj Mehta, Kushal Negi","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software"
voize,https://www.crunchbase.com/organization/voize,9500000.0,8.0,9000000.0,,2020-01-01,,,4,active,2.0,c_00011_00050,9500000.0,2,seed,2025-03-31,9000000.0,3.0,https://www.linkedin.com/company/voize-de/,,,"Erik Ziegler, Fabio Schmidberger, Marcel Schmidberger","Information Technology, Internet Services, Messaging and Telecommunications, Software"
Highlight,https://www.crunchbase.com/organization/highlight-9498,8500000.0,1.0,8000000.0,,2020-01-01,,,14,active,3.0,c_00001_00010,8500000.0,4,seed,2023-08-15,8000000.0,2.0,https://www.linkedin.com/company/highlightio,https://www.facebook.com/highlightrun,https://twitter.com/highlightio,"Jay Khatri, Vadim Korolik",Software
Authologic,https://www.crunchbase.com/organization/authologic,8700000.0,9.0,8200000.0,,2020-01-01,0.0,0.0,12,active,4.0,c_00011_00050,8700000.0,4,series_a,2024-10-22,8200000.0,3.0,https://www.linkedin.com/company/authologic,https://www.facebook.com/Authologic-107581127700671,https://twitter.com/authologic,"Jarek Sygitowicz, Krzysztof Klimczak, Marek Rogozinski","Information Technology, Privacy and Security, Software"
Bloom Community,https://www.crunchbase.com/organization/bloom-community,2500000.0,3.0,2500000.0,,2020-01-01,0.0,0.0,6,active,2.0,c_00011_00050,2500000.0,2,seed,2022-09-13,2500000.0,1.0,https://www.linkedin.com/company/bloomcommunityapp/,https://www.facebook.com/bloomcommunityapp,,Lauren Vegter,Community and Lifestyle
Signadot,https://www.crunchbase.com/organization/signadot,4150000.0,23.0,4000000.0,,2020-01-01,,,10,active,1.0,c_00011_00050,4150000.0,3,seed,2022-02-23,4000000.0,2.0,https://www.linkedin.com/company/signadot,,,"Anirudh Ramanathan, Arjun Iyer","Information Technology, Science and Engineering, Software"
Statiq,https://www.crunchbase.com/organization/statiq-e527,28150000.0,34.0,25700000.0,,2020-01-01,,,4,active,2.0,c_00101_00250,28150000.0,3,series_a,2022-06-23,25700000.0,2.0,https://www.linkedin.com/company/statiqindia,https://www.facebook.com/StatiqIndia,https://twitter.com/StatiqIndia,"Akshit Bansal, Raghav Arora","Energy, Transportation"
Navattic,https://www.crunchbase.com/organization/navattic,5425000.0,4.0,4200000.0,,2020-01-01,1.0,0.0,7,active,3.0,c_00011_00050,5425000.0,4,seed,2022-03-17,4200000.0,3.0,https://www.linkedin.com/company/navattic,,https://x.com/navattic,"Chris Hoyle, Neil McLean, Randy Frank","Other, Sales and Marketing, Software"
Haven_2,https://www.crunchbase.com/organization/haven-d689,13514997.0,,8000000.0,,2020-01-01,,,12,active,1.0,c_00011_00050,13514997.0,3,series_a,2022-11-01,8000000.0,3.0,https://www.linkedin.com/company/haven-2,,https://twitter.com/havenservicing,"Aditya Acharya, Jonathan Chao, Nipun Kant","Financial Services, Real Estate"
BotBuilt,https://www.crunchbase.com/organization/botbuilt,12525000.0,17.0,12400000.0,,2020-01-01,1.0,9.0,5,active,1.0,c_00001_00010,12525000.0,3,seed,2023-12-27,12400000.0,3.0,https://www.linkedin.com/company/botbuilt,https://www.facebook.com/BSKTcafe,https://twitter.com/BSKTCafe,"Barrett Ames, Brent Wadas, Colin Devine","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Lion Pose,https://www.crunchbase.com/organization/lion-pose,3125000.0,5.0,3000000.0,,2020-01-01,,,10,active,2.0,c_00001_00010,3125000.0,4,seed,2023-07-17,3000000.0,2.0,https://www.linkedin.com/company/lionpose,,,"Madhu Punjabi, Nisha Phatak","Community and Lifestyle, Consumer Goods"
Humaans,https://www.crunchbase.com/organization/humaans,20000000.0,12.0,15000000.0,,2020-01-01,,,26,active,2.0,c_00011_00050,20000000.0,2,series_a,2022-10-04,15000000.0,2.0,https://www.linkedin.com/company/humaans,,https://twitter.com/HumaansHQ,"Giovanni Luperti, Karolis Narkevicius","Administrative Services, Internet Services, Other, Software"
Pine Park Health,https://www.crunchbase.com/organization/pine-park-health,58500000.0,13.0,15000000.0,,2020-01-01,,,6,active,2.0,c_00051_00100,58500000.0,6,series_b,2023-12-30,15000000.0,3.0,https://www.linkedin.com/company/pineparkhealth,,https://www.twitter.com/pineparkhealth,"George Khasin, Yingzhe Reginald Fu, Yoitsu Kamijo",Health Care
Therify,https://www.crunchbase.com/organization/therify,3435000.0,2.0,2010000.0,,2020-01-01,,,7,active,3.0,c_00001_00010,3435000.0,4,seed,2023-08-30,2010000.0,2.0,https://www.linkedin.com/company/mytherify,,https://twitter.com/therifyapp,"James Edward Murray, Warren Sadler","Administrative Services, Health Care"
Ramani,https://www.crunchbase.com/organization/ramani,32750000.0,15.0,32000000.0,,2020-01-01,,,9,active,4.0,c_00051_00100,32750000.0,5,series_a,2022-11-23,32000000.0,3.0,https://www.linkedin.com/company/ramani-io,,,"Calvin Usiri, Iain Usiri, Kibet Martin","Information Technology, Sales and Marketing, Software"
Jemi,https://www.crunchbase.com/organization/jemi,1700000.0,4.0,1700000.0,,2020-01-01,,,3,active,1.0,c_00001_00010,1700000.0,1,pre_seed,2020-08-24,1700000.0,2.0,https://www.linkedin.com/company/jemihq,https://www.facebook.com/jemiheadquarters,https://twitter.com/jemi_hq,"Annie Hwang, Jason Cui","Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing"
CoreCare,https://www.crunchbase.com/organization/corecare,3125000.0,6.0,3000000.0,,2020-01-01,,,15,active,1.0,c_00011_00050,3125000.0,2,seed,2020-10-29,3000000.0,5.0,https://www.linkedin.com/company/corecare/,,,"Christopher Vimini, Dennis Antonelos, Geoffrey Roguelon, Mehrdad Shafaie, Travis Dockter","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Great Question,https://www.crunchbase.com/organization/great-question,2500000.0,1.0,2500000.0,,2020-01-01,3.0,0.0,10,active,1.0,c_00011_00050,2500000.0,2,seed,2021-07-14,2500000.0,2.0,https://www.linkedin.com/company/great-question/,,https://twitter.com/greatquestionco,"Ned Dwyer, PJ Murray","Design, Information Technology"
Emobi,https://www.crunchbase.com/organization/emobi-2b3b,1035000.0,8.0,100000.0,,2020-01-01,,,8,active,2.0,c_00011_00050,1035000.0,2,seed,2025-04-29,100000.0,1.0,https://www.linkedin.com/company/emobi-ai/,,,Lin Sun Fa,"Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software, Sustainability, Transportation"
Malga,https://www.crunchbase.com/organization/plug-f7a6,8336350.0,4.0,32000000.0,,2020-01-01,,,12,active,3.0,c_00011_00050,8336350.0,4,series_a,2025-02-25,32000000.0,4.0,https://www.linkedin.com/company/gomalga/,https://www.facebook.com/gomalga.io,https://x.com/gomalga,"Alex Liao Vilhena, Alex Liao Vilhena, Marcel Nicolay, Thiago Garuti","Financial Services, Payments, Software"
Inflow,https://www.crunchbase.com/organization/inflow-605b,13980000.0,,11000000.0,,2020-01-01,2.0,0.0,9,active,2.0,c_00001_00010,13980000.0,4,series_a,2023-01-11,11000000.0,3.0,https://www.linkedin.com/company/getinflow/about,https://www.facebook.com/InflowADHD,https://twitter.com/get_inflow,"George Sachs, Levi Epstein, Sebastian Isaacs","Health Care, Mobile"
Mono_2,https://www.crunchbase.com/organization/mono,20725000.0,6.0,15000000.0,,2020-01-01,,,23,active,3.0,c_00011_00050,20725000.0,6,series_a,2021-10-11,15000000.0,2.0,https://www.linkedin.com/company/withmono,https://www.facebook.com/withmonoHQ,https://twitter.com/mono_hq,"Abdulhamid Hassan, Prakhar Singh","Data and Analytics, Financial Services, Payments"
Promoted.ai,https://www.crunchbase.com/organization/promoted-ai,8000000.0,11.0,6000000.0,,2020-01-01,2.0,6.0,10,active,3.0,c_00001_00010,8000000.0,4,seed,2022-07-01,6000000.0,2.0,https://www.linkedin.com/company/promoted-ai/about/,,,"Andrew Yates, Dan Hill","Advertising, Commerce and Shopping, Sales and Marketing"
Fintoc,https://www.crunchbase.com/organization/fintoc,10665000.0,24.0,7000000.0,,2020-01-01,,,10,active,3.0,c_00011_00050,10665000.0,4,series_a,2024-04-25,7000000.0,2.0,https://www.linkedin.com/company/fintoc,https://web.facebook.com/fintoccom,https://twitter.com/_fintoc,"Cristóbal Griffero, Lukas Zorich","Apps, Financial Services, Lending and Investments, Mobile, Payments, Software"
Pillar,https://www.crunchbase.com/organization/pillarcommerce,3500000.0,3.0,200000.0,,2020-01-01,0.0,0.0,8,active,1.0,c_00011_00050,3500000.0,3,seed,2022-05-01,200000.0,2.0,https://www.linkedin.com/company/pillarcreators/,https://www.facebook.com/PillarCreators/,https://www.twitter.com/pillarcreators,"Faisal Younus, Michael Ivkov","Commerce and Shopping, Internet Services, Media and Entertainment"
Neodocs,https://www.crunchbase.com/organization/neodocs,2425416.0,25.0,166000000.0,,2020-01-01,,,25,active,3.0,c_00011_00050,2425416.0,7,seed,2024-02-08,166000000.0,3.0,https://www.linkedin.com/company/neodocs,https://www.facebook.com/neodocs,https://twitter.com/neo_docs,"Anurag Meena, Nikunj Malpani, Pratik Lodha","Health Care, Software"
Biodock,https://www.crunchbase.com/organization/biodock,2100000.0,1.0,2100000.0,,2020-01-01,1.0,0.0,7,active,1.0,c_00001_00010,2100000.0,1,pre_seed,2021-03-29,2100000.0,2.0,https://www.linkedin.com/company/biodockai,https://www.facebook.com/biodock,https://twitter.com/biodockai,"Michael Lee, Nurlybek Mursaliyev","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Weav,https://www.crunchbase.com/organization/weav-ca78,4450000.0,,4300000.0,,2020-01-01,,,22,closed,1.0,c_00001_00010,4450000.0,2,seed,2021-04-26,4300000.0,3.0,https://www.linkedin.com/company/weav-tech,,https://twitter.com/WeavHQ,"Ambika Acharya, Avikam Agur, Nadav Lidor","Financial Services, Information Technology, Software"
HENRY,https://www.crunchbase.com/organization/henry-18a0,11800000.0,56.0,10000000.0,,2020-01-01,,,24,active,4.0,c_00051_00100,11800000.0,4,series_a,2022-05-03,10000000.0,4.0,https://www.linkedin.com/school/soyhenry/,https://www.facebook.com/soyhenryok/,https://twitter.com/soyhenry_ok,"Antonio Tralice, Leonardo Maglia, Luz Borchardt, Martin Borchardt","Data and Analytics, Education, Software"
Hubla,https://www.crunchbase.com/organization/hubla,12878381.0,,60000000.0,,2020-01-01,,,5,active,1.0,c_00051_00100,12878381.0,2,series_a,2021-11-25,60000000.0,3.0,https://www.linkedin.com/company/hub-la/,https://www.facebook.com/vemdehubla,,"Arthur Alvarenga, Bernardo Reis, Joao Alvarenga","Design, Financial Services, Other"
Finmark,https://www.crunchbase.com/organization/finmark,11500000.0,15.0,6500000.0,,2020-01-01,,,15,active,3.0,c_00011_00050,11625000.0,3,seed,2022-01-27,6500000.0,3.0,https://www.linkedin.com/company/finmark,https://www.facebook.com/finmarkhq,https://twitter.com/finmarkhq,"Greg Lissy, Jeremy Neuberger, Rami Essaid","Financial Services, Information Technology, Software"
Avenue,https://www.crunchbase.com/organization/avenue-2468,4125000.0,1.0,4000000.0,,2020-01-01,4.0,0.0,4,active,1.0,c_00001_00010,4125000.0,2,seed,2021-09-24,4000000.0,2.0,https://www.linkedin.com/company/useavenue/,,https://twitter.com/useavenue,"Jeff Barg, Justin Bleuel",Software
Basedash,https://www.crunchbase.com/organization/basedash,4540000.0,2.0,3075000.0,,2020-01-01,,,9,active,2.0,c_00001_00010,4540000.0,2,seed,2023-05-17,3075000.0,1.0,https://www.linkedin.com/company/basedash/,https://www.facebook.com/BaseDashHQ/,https://twitter.com/Basedash,Max Musing,"Data and Analytics, Information Technology, Software"
Morada Uno,https://www.crunchbase.com/organization/morada-uno,10025000.0,2.0,5600000.0,,2020-01-01,,,8,active,4.0,c_00101_00250,10025000.0,5,series_a,2024-11-06,5600000.0,3.0,https://www.linkedin.com/company/morada-uno/,https://www.facebook.com/Morada-Uno-103750808218239,,"Diego Llano, Ines Gamboa Sorensen, Santiago Morales",Real Estate
Aqua,https://www.crunchbase.com/organization/aqua-22bd,3925000.0,2.0,3800000.0,,2020-01-01,,,6,active,2.0,c_00011_00050,3925000.0,2,seed,2021-11-02,3800000.0,2.0,https://www.linkedin.com/company/investwithaqua,https://www.facebook.com/investwithaqua,https://twitter.com/investwithaqua,"Dev Patel, Rohan Marwaha",Financial Services
Rebill,https://www.crunchbase.com/organization/rebill-inc,3565000.0,14.0,3565000.0,,2020-01-01,,,12,active,2.0,c_00011_00050,3630000.0,2,pre_seed,2022-04-26,3565000.0,3.0,https://www.linkedin.com/company/rebill/,,https://twitter.com/rebillteam,"Ariel Díaz Ailán, Nahuel Candia, Ruben Maier Enzler","Commerce and Shopping, Financial Services, Other, Payments, Software"
Uiflow,https://www.crunchbase.com/organization/uiflow,20325000.0,4.0,15000000.0,,2020-01-01,0.0,1.0,9,active,1.0,c_00001_00010,20325000.0,4,series_a,2022-09-07,15000000.0,2.0,https://www.linkedin.com/company/uiflow,https://www.facebook.com/uiflowhq,https://twitter.com/uiflowhq,"Eric Rowell, Sol Eun","Other, Software"
Hyper,https://www.crunchbase.com/organization/hyper-online,3600000.0,14.0,3600000.0,,2020-01-01,,,7,active,2.0,c_00001_00010,3600000.0,3,seed,2023-06-12,3600000.0,1.0,https://www.linkedin.com/company/hyper-online,,https://twitter.com/hyperonline_,Aaron Ng,"Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software"
Union54,https://www.crunchbase.com/organization/union54,15125000.0,25.0,12000000.0,,2020-01-01,,,19,active,2.0,c_00011_00050,15125000.0,3,seed,2022-04-18,12000000.0,3.0,https://www.linkedin.com/company/union54,,https://twitter.com/weareunion54,"Alessandra Martini, Jon Wade, Perseus Mlambo","Financial Services, Payments"
Amenli,https://www.crunchbase.com/organization/amenli,6725000.0,30.0,3300000.0,,2020-01-01,,,10,active,7.0,c_00101_00250,6725000.0,4,seed,2024-11-18,3300000.0,3.0,https://www.linkedin.com/company/amenli/,https://www.facebook.com/Amenlli/?tsid=0.33475223071972016&source=result,,"Adham Nauman, Omar Ezz El Din, Shady Tohfa",Financial Services
StartPlaying,https://www.crunchbase.com/organization/startplaying-games,6625000.0,5.0,6500000.0,,2020-01-01,,,4,active,2.0,c_00001_00010,6625000.0,2,seed,2022-05-13,6500000.0,1.0,https://www.linkedin.com/company/startplaying,https://www.facebook.com/dmsandgames,https://twitter.com/startplaying,Devon Chulick,"Community and Lifestyle, Gaming, Information Technology, Media and Entertainment"
